id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1834717316161974448,Jajajajaja... ¿Quién es la mente detrás de esta genialidad?,https://x.com/EstefaniaVeloz/status/1834717316161974448,retweet,Gonzalo Lira Galván,@gonyz,0,0,6,0,-,0,2024-09-13 16:14:30,,
1834705793696018707,"OJO: Este es el documento en el que tanto Zambada como los fiscales de EU acuerdan extender los plazos el proceso penal.

La razón: hay muchas pruebas por analizar. NO se contempla por ahora un acuerdo entre las partes.

¿Conocen la firma de EL Mayo? Se las presento: https://t.co/ephh4P89Mj",https://x.com/EstefaniaVeloz/status/1834705793696018707,retweet,Arturo Ángel,@arturoangel20,0,0,21,0,-,0,2024-09-13 15:28:43,,
1834695991125008696,A partir de cruces de videos y fotografías que hicieron entre @eldestapeweb y @PirovanoFoto lograron identificar qué este es el policía que gaseó a la nena. https://t.co/f1pXL4O7Lk,https://x.com/EstefaniaVeloz/status/1834695991125008696,retweet,Cora Gamarnik,@coragamarnik,0,0,2613,0,-,0,2024-09-13 14:49:45,,
1834695744428949545,"Las oportunidades que tuve de ir a otro país y subirme a algún tren siempre estuvieron envueltas en envidia. Desde niña soñaba con lo que mi papá y mamá me contaban de sus viajes en trenes.
Pero ya no más. https://t.co/TgNYZcZtoT",https://x.com/EstefaniaVeloz/status/1834695744428949545,retweet,Carmen Alcázar 🇵🇸,@metik,0,0,11,0,-,0,2024-09-13 14:48:47,,
1834684508890677418,"🚨#ULTIMAHORA | ¡Ismael El Mayo Zambada se va a juicio! 🚨

Así lo confirmó su abogado Frank Pérez tras su primera audiencia ante la Corte de Brooklyn 

La defensa de Zambada aseguró que “está fuerte de salud” para enfrentar un proceso judicial 

📹: @Mafer_Alarcon_ https://t.co/ke2QkHtAN1",https://x.com/EstefaniaVeloz/status/1834684508890677418,retweet,La Audiencia,@LaAudiencia_,0,0,11,0,-,0,2024-09-13 14:04:08,,
1834660726461313143,"Si no me                  // No me busques
quisiste así           //  cuando esté así https://t.co/Uzn4K8Q2L7",https://x.com/EstefaniaVeloz/status/1834660726461313143,retweet,Freddy Oliviery,@FreddyOliviery,0,0,1357,0,-,0,2024-09-13 12:29:38,"https://pbs.twimg.com/media/GXU3_Y8XwAEXz-u.jpg,https://pbs.twimg.com/media/GXU3_cuWIAEf6in.jpg",
1834286446435283100,"No murió un ""ex-presidente"" como titulan por ahí. Murió Fujimori, un reo, un dictador, un terrorista de Estado, asesino, torturador y esterilizador de mujeres. Que Dios lo mantenga muchos metros bajo tierra y que los fantasmas de sus numerosas víctimas no le den descanso. https://t.co/xHCyQr4Pbx",https://x.com/EstefaniaVeloz/status/1834286446435283100,retweet,Lautaro Rivara,@LautaroRivara,0,0,4464,0,-,0,2024-09-12 11:42:22,,
1834286297776558437,"Esta foto es tremenda. 
Es la descripción perfecta de este gobierno.

Fuerte con los débiles, y débiles con los fuertes. https://t.co/xNUmmeS2xD",https://x.com/EstefaniaVeloz/status/1834286297776558437,retweet,Pampa⭐️⭐️⭐️,@Pampa139,0,0,3355,0,-,0,2024-09-12 11:41:47,,
1834285461793374440,"Yo de niño bien asustado, buscando a mi mamá en los pasillos de las telas Parisina https://t.co/X5kWdnIVMF",https://x.com/EstefaniaVeloz/status/1834285461793374440,retweet,@LuisValLe,@LuisValLe_A,0,0,2194,0,-,0,2024-09-12 11:38:28,https://pbs.twimg.com/amplify_video_thumb/1833677046704181249/img/6eBlqIvLms8kfSO7.jpg,https://video.twimg.com/amplify_video/1833677046704181249/vid/avc1/720x720/WlPuNh466EGjCpH-.mp4?tag=14
1834285350380077447,"Una jubilada se acuesta para que no pueda avanzar la policía sobre los manifestantes.
Adentro del Congreso se aprobó el veto de Milei al mísero aumento que iban a recibir las jubilaciones.
Foto de @tomifcuesta
Caba, 11 de septiembre de 2024 https://t.co/hCVeIUxLPR",https://x.com/EstefaniaVeloz/status/1834285350380077447,retweet,Cora Gamarnik,@coragamarnik,0,0,1829,0,-,0,2024-09-12 11:38:01,,
