id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1832887420188332478,"Bernardo Arévalo: “Hemos reafirmado que en Guatemala puede haber un Gobierno que no está arrodillado ante la corrupción”
 -  https://t.co/6FZoAsoKRC",https://x.com/HernanGomezB/status/1832887420188332478,tweet,Hernán Gómez Bruera,@HernanGomezB,0,0,3,31,3551,0,2024-09-08 15:03:09,,
1832842421249478723,"La 4T promueve un incierto mecanismo de elección popular de ministros, magistrados y jueces para modificar el perfil de un poder conservador que pone palos en la rueda de la transformación. Pero, ¿qué pasará cuando el péndulo gire hacia el lado opuesto del que hoy está? ¿Qué ocurriría, por ejemplo, si una rancia ultraderecha estilo Milei, Bolsonaro o Bukele nos llega a gobernar, y con ella un movimiento conservador que pueda promover a sus propios jueces? Comparo mi articulo en @El_Universal_Mx “Gobernar como si no hubiera un mañana”.
https://t.co/PPrhfZK2m7",https://x.com/HernanGomezB/status/1832842421249478723,tweet,Hernán Gómez Bruera,@HernanGomezB,88,10,40,177,19204,12,2024-09-08 12:04:20,https://pbs.twimg.com/media/GW-QdmxWIAAZ0bG.jpg,
1832838748528414874,"En el juicio que me están haciendo a pedido de Scherer por presunto “daño moral” (que en realidad es para tratar de silenciarme) ellos han alegado varias veces que el vínculo con el ex consejero jurídico es una invención mía para dañar su reputación. Sin embargo, no es lo que dicen mis fuentes ni lo que muestra la evidencia de la fotografía en el Loma Linda. ¿Me piden que aclare mis dichos y que ofrezca pruebas? Bueno, aquí tienen un adelanto. Bonito domingo.",https://x.com/HernanGomezB/status/1832838748528414874,tweet,Hernán Gómez Bruera,@HernanGomezB,2,1,14,49,3796,1,2024-09-08 11:49:44,https://pbs.twimg.com/media/GW-NIGHXsAASSAq.jpg,
1832838739955183852,"Obviamente, cuando saltó la noticia de la denuncia anónima presentada contra @ArturoZaldivarL, Alpízar y otros funcionarios del @CJF_Mx, @heraldodemexico no mencionó si quiera el tema, pese a que apareció en las primeras planas de los diarios de circulación nacional más importantes… ¿No lo consideraban ellos importante pese al escándalo que generó o debían algún favor?",https://x.com/HernanGomezB/status/1832838739955183852,tweet,Hernán Gómez Bruera,@HernanGomezB,2,0,12,50,3581,0,2024-09-08 11:49:42,"https://pbs.twimg.com/media/GW-NHnMXgAEi_SG.jpg,https://pbs.twimg.com/media/GW-NHnSXAAEaYx6.jpg,https://pbs.twimg.com/media/GW-NHnOW8AAZEMQ.jpg",
1832838732258353315,Hay un contexto interesante de esta fotografía y es la denuncia anónima presentada en abril ante el @CJF_Mx  en la que se señala el tipo de favores que presuntamente le hacía Alpízar a los dueños de El Heraldo/Grupo Andrade. Aparentemente se trataba de favorecerlos en los tribunales en otro pleito por la marca del medio con otro socio con el que tampoco terminaron bien...,https://x.com/HernanGomezB/status/1832838732258353315,tweet,Hernán Gómez Bruera,@HernanGomezB,1,0,12,43,2317,0,2024-09-08 11:49:40,"https://pbs.twimg.com/media/GW-NHLNWsAAaxRg.jpg,https://pbs.twimg.com/media/GW-NHLJXwAAN26r.jpg",
1832838715837747321,"Según los directivos de @heraldodemexico y @GrupoAndrade ellos no tienen nada que ver con @JScherer_Ibarra, pero esta fotografía que me hicieron llegar muestra cómo se sentaban a la mesa con su principal operador en el Poder Judicial, Carlos Alpízar, para pactar presuntos favores. En la imagen mis fuentes identifican a @AngelMieresZimm  (en amarillo), Antonio Holguín, de espaldas en rojo, Alejandro Arai, un ex-socio con el que no terminaron bien, y frente a ellos Carlos Alpízar, hoy sujeto de una investigación. Esto fue en el restaurante Loma linda de Reforma…",https://x.com/HernanGomezB/status/1832838715837747321,tweet,Hernán Gómez Bruera,@HernanGomezB,14,4,354,818,29399,28,2024-09-08 11:49:37,https://pbs.twimg.com/media/GW-NGB6WIAAXuSV.jpg,
1832185232252137553,"Un monto nada despreciable para ser una asignación directa…. Aguas, @ALEPHBIO, a estos señores no les gusta que se sepan estas cosas…. Veremos si a ti también te van a demandar por daño moral o solo lo hacen con quienes se los pide Julio… https://t.co/A8aCjqEaL1",https://x.com/HernanGomezB/status/1832185232252137553,tweet,Hernán Gómez Bruera,@HernanGomezB,17,2,75,162,8715,7,2024-09-06 16:32:54,https://pbs.twimg.com/media/GW06v5yWUAAEWfc.jpg,
1831934971881426948,Así le contestó @fernandeznorona a @CarlosMarin_soy después de señalar que el oficialismo ha instaurado en el Congreso lo que puede convertirse en una “dictadura de las mayorías”. https://t.co/MVPTSZTiwu,https://x.com/HernanGomezB/status/1831934971881426948,tweet,Hernán Gómez Bruera,@HernanGomezB,186,35,555,1918,64989,116,2024-09-05 23:58:27,https://pbs.twimg.com/amplify_video_thumb/1831934913102110720/img/QquV8MR6PaGY07l4.jpg,https://video.twimg.com/amplify_video/1831934913102110720/vid/avc1/640x360/27QYYZR7IRj77ijd.mp4?tag=16
1831777109339001322,"La 4T ha conseguido el apoyo de la gente en las urnas, ¿por qué manchar esta victoria por el afán de ganar todo? Es importante que el bloque oficialista no se engolosine de poder y recule frente a casos como el de la @AlcCuauhtemocMx, en donde nos guste o no la voluntad popular estuvo del lado de @AlessandraRdlv.

Aquí pueden escuchar el podcast: https://t.co/sBBMKlNLHr",https://x.com/HernanGomezB/status/1831777109339001322,tweet,Hernán Gómez Bruera,@HernanGomezB,17,1,16,63,5991,0,2024-09-05 13:31:10,https://pbs.twimg.com/media/GWvHMwaWMAAVycX.jpg,
1831505531430916179,"La 4T ha conseguido el apoyo de la gente en las urnas, ¿por qué manchar esta victoria por el afán de ganar todo? Es importante que el bloque oficialista no se engolosine de poder y recule frente a casos como el de la @AlcCuauhtemocMx, en donde nos guste o no la voluntad popular estuvo del lado de @AlessandraRdlv.

Aquí pueden ver el video completo: https://t.co/xgBEDXshSW",https://x.com/HernanGomezB/status/1831505531430916179,tweet,Hernán Gómez Bruera,@HernanGomezB,33,2,38,145,9935,3,2024-09-04 19:32:01,https://pbs.twimg.com/media/GWrQkuQXQAAMn0d.jpg,
