id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1832057854007857462,La historia nos está mirando de frente y nos pregunta de qué lado queremos estar. https://t.co/hcrHxazBpM,https://x.com/DanielNoboaOk/status/1832057854007857462,tweet,Daniel Noboa Azin,@DanielNoboaOk,2167,425,1402,5445,887660,115,2024-09-06 08:06:45,https://pbs.twimg.com/media/GWzG5wnWUAArlCx.jpg,
1826672376966439201,No seré un testigo pasivo de la indolencia y la incoherencia de un sistema que procesa a un joven universitario por defender su vida y la de sus acompañantes cuando fue agredido por cuatro delincuentes armados. https://t.co/T2S9gU5N0x,https://x.com/DanielNoboaOk/status/1826672376966439201,tweet,Daniel Noboa Azin,@DanielNoboaOk,2824,552,3978,17501,632264,198,2024-08-22 11:26:47,https://pbs.twimg.com/media/GVmk14fXcAApU1H.jpg,
1826633722906501391,"Michael Morales sabe cómo hacer historia y va por más.

Este sábado tiene la pelea más importante de su carrera, con la oportunidad de entrar en el ranking de la UFC. Todos los ojos deberían estar sobre él. Con solo 25 años, está invicto con 16 peleas, ganando más de la mitad por nocaut. Una máquina.

No solo se representa a sí mismo, sino a todo un país que ahora sigue sus pasos con orgullo. Si este mes nos ha enseñado algo, es que Ecuador es tierra de campeones.

Ecuador está contigo. ¡Vamos, campeón!",https://x.com/DanielNoboaOk/status/1826633722906501391,tweet,Daniel Noboa Azin,@DanielNoboaOk,726,77,571,4266,175181,36,2024-08-22 08:53:11,"https://pbs.twimg.com/media/GVmBr8aWIAAlx2a.jpg,https://pbs.twimg.com/media/GVmBr8bXAAAuvZa.jpg,https://pbs.twimg.com/media/GVmBr8YXIAAYBx2.jpg",
1824138151683821789,"1.- Pretención de destitución del cargo y suspensión de derechos de participación. 
2.- Oswaldo Trujillo, abogado patrocinador de Verónica Abad, defensor de las mafias. 
3.- Respaldo al intento de Golpe de Estado.
4.- Votación de los partidos que no permitieron que se levante el fuero a la vicepresidenta.",https://x.com/DanielNoboaOk/status/1824138151683821789,tweet,Daniel Noboa Azin,@DanielNoboaOk,248,25,150,575,58154,14,2024-08-15 11:36:40,"https://pbs.twimg.com/media/GVCj-AUXYAA3k46.jpg,https://pbs.twimg.com/media/GVCj-A5W0AAVBEf.jpg,https://pbs.twimg.com/media/GVCj-A2XsAAzkl4.jpg,https://pbs.twimg.com/media/GVCj-AwWsAA-wqf.jpg",
1824138122868723953,"Hemos sido testigos de cómo el Viejo Ecuador, ese de los Muentes, los Glas y del reparto de hospitales, no se rinde: https://t.co/CATlJvoTGb",https://x.com/DanielNoboaOk/status/1824138122868723953,tweet,Daniel Noboa Azin,@DanielNoboaOk,1896,188,1396,4877,396577,75,2024-08-15 11:36:33,https://pbs.twimg.com/media/GVCj8uvWcAAU6qf.jpg,
1823135757264916648,"Es hora de que nuestro país tome impulso hacia un nuevo futuro, es hora de dejar atrás las cargas que durante años otros gobiernos han puesto sobre los ecuatorianos.

#LaCorrupciónCaducó https://t.co/NGPLrmRVOm",https://x.com/DanielNoboaOk/status/1823135757264916648,tweet,Daniel Noboa Azin,@DanielNoboaOk,1768,205,747,3192,258340,57,2024-08-12 17:13:31,https://pbs.twimg.com/amplify_video_thumb/1823135680794411009/img/6wAsGcO2AVxE0ba_.jpg,https://video.twimg.com/amplify_video/1823135680794411009/vid/avc1/1080x1348/SCZy6kuLwhuRzU6u.mp4?tag=16
1821579773581443110,"Estamos librando una guerra que debería ser la del Ecuador entero, pero hoy no lo es. 

Hoy quedaron en evidencia: prefieren ver a Ecuador arder, con tal de reinar sobre sus cenizas. https://t.co/RFEBsnsqWJ",https://x.com/DanielNoboaOk/status/1821579773581443110,tweet,Daniel Noboa Azin,@DanielNoboaOk,2087,235,2354,9571,773319,156,2024-08-08 10:10:35,https://pbs.twimg.com/amplify_video_thumb/1821579602851930113/img/scdb8HQ1UNTnkjgl.jpg,https://video.twimg.com/amplify_video/1821579602851930113/vid/avc1/720x900/udqOadqwc49sgmYp.mp4?tag=16
1821229418146132172,"Gracias, @danielpintado1 y @MorejonGlenda, hoy hicieron historia para Ecuador.

Hoy abrieron la puerta para que miles de jóvenes sueñen con llegar a donde ustedes están. Hoy, en 42 km, tuvieron al Ecuador entero apoyándolos. 

Ecuador quiere honrarlos, y por eso cada uno recibirá la nueva compensación individual por este gran logro, como muestra de nuestro apoyo y reconocimiento.",https://x.com/DanielNoboaOk/status/1821229418146132172,tweet,Daniel Noboa Azin,@DanielNoboaOk,892,69,786,7784,320658,37,2024-08-07 10:58:24,https://pbs.twimg.com/media/GUZOf_FXgAAGPpq.jpg,
1820945898311958788,"Nos dicen “novatos”,  pero para nosotros es un cumplido porque la forma de hacer política del Viejo Ecuador no funcionó. 

Durante muchos años el Ecuador ha sido gobernado por ladrones. En este gobierno, la corrupción caducó. #LaCorrupciónCaducó https://t.co/rIlScHG5Um",https://x.com/DanielNoboaOk/status/1820945898311958788,tweet,Daniel Noboa Azin,@DanielNoboaOk,1957,341,1000,4399,561078,137,2024-08-06 16:11:48,https://pbs.twimg.com/amplify_video_thumb/1820945816544018432/img/dArg_U5hJ2r-6lVB.jpg,https://video.twimg.com/amplify_video/1820945816544018432/vid/avc1/720x898/0SLPtgh4OuD7BRkt.mp4?tag=16
1819438950718582795,A la ciudadanía: https://t.co/P9AfUi7ny9,https://x.com/DanielNoboaOk/status/1819438950718582795,tweet,Daniel Noboa Azin,@DanielNoboaOk,2202,456,7947,27581,973754,255,2024-08-02 12:23:44,https://pbs.twimg.com/media/GT_yEyDWEAApHsf.jpg,
